# touch_raw — no calibration, no bezel
# panel 800x480  drawn == panel coordinates
# hardware raw range (in use): X[0..4095] Y[0..4095]
# stored calibration (IGNORED): X[0..4095] Y[0..4095]
# stored bezel (IGNORED): T=11 B=14 L=0 R=0
# L ms raw_x raw_y panel_x panel_y pinmask
# T ms idx target_x target_y raw_x raw_y
# B ms edge raw_x raw_y
# S ms edge bucket raw_x raw_y            edge-sweep sample
# I ms edge bar_panel tap raw_x raw_y     inward-step tap
S 64994 BOTTOM 4 1116 4095
L 65023 1139 4095 222 479 8
S 65023 BOTTOM 4 1139 4095
L 65111 1160 4095 226 479 8
S 65111 BOTTOM 4 1160 4095
S 65141 BOTTOM 4 1160 4095
L 65199 1252 4095 244 479 8
S 65199 BOTTOM 4 1252 4095
L 65371 1328 4095 259 479 8
S 65371 BOTTOM 5 1328 4095
S 65401 BOTTOM 5 1328 4095
L 65431 1347 4095 262 479 8
S 65431 BOTTOM 5 1347 4095
L 65491 1412 4095 275 479 8
S 65491 BOTTOM 5 1412 4095
S 65521 BOTTOM 5 1412 4095
L 65692 1512 4095 295 479 8
S 65692 BOTTOM 5 1512 4095
L 65834 1592 4095 310 479 8
S 65834 BOTTOM 6 1592 4095
S 65864 BOTTOM 6 1592 4095
L 65894 1615 4095 315 479 8
S 65894 BOTTOM 6 1615 4095
S 65923 BOTTOM 6 1615 4095
L 65953 1635 4095 319 479 8
S 65953 BOTTOM 6 1635 4095
S 65983 BOTTOM 6 1635 4095
L 66012 1657 4095 323 479 8
S 66012 BOTTOM 6 1657 4095
L 66323 1816 4095 354 479 8
S 66323 BOTTOM 7 1816 4095
L 66884 2172 4095 423 479 8
S 66884 BOTTOM 8 2172 4095
L 66914 2061 4095 402 479 8
S 66914 BOTTOM 8 2061 4095
S 66944 BOTTOM 8 2061 4095
L 67031 2200 4095 429 479 8
S 67031 BOTTOM 8 2200 4095
S 67061 BOTTOM 8 2200 4095
L 67814 2752 4095 536 479 8
S 67814 BOTTOM 10 2752 4095
S 67844 BOTTOM 10 2752 4095
L 67903 2788 4095 543 479 8
S 67903 BOTTOM 10 2788 4095
L 67991 2832 4095 552 479 8
S 67991 BOTTOM 11 2832 4095
S 68021 BOTTOM 11 2832 4095
L 68051 2859 4095 557 479 8
S 68051 BOTTOM 11 2859 4095
L 68081 2871 4095 560 479 8
S 68081 BOTTOM 11 2871 4095
L 68111 2899 4095 565 479 8
S 68111 BOTTOM 11 2899 4095
S 68141 BOTTOM 11 2899 4095
L 68171 2913 4095 568 479 8
S 68171 BOTTOM 11 2913 4095
S 68202 BOTTOM 11 2913 4095
S 68232 BOTTOM 11 2913 4095
S 68261 BOTTOM 11 2913 4095
S 68291 BOTTOM 11 2913 4095
